N,7048,,,*,3,1,CYG,21,14,15.2,+,46,17,21,11.3,12.1,,,1.02,,,PN,,"PK 88-1.1",CS=18.3,,,,,,,,,
N,7049,,,*,1,1,IND,21,19,0.2,-,48,33,41,11.7,10.6,1.1,13.2,4.5,3,57,S0,66549,"ESO 236-1","AM 2115-484","IRAS 21156-4846",,,,,,,,
N,7050,,,*,9,1,CYG,21,15,16.8,+,36,10,18,,,,,,,,*Grp,,,,,,,,,,,,
N,7051,,,*,1,1,AQR,21,19,51.3,-,8,46,57,13.9,13,0.9,13.3,1.4,1.1,162,Sa,66566,"MCG -2-54-4","IRAS 21171-0859",,,,,,,,,
N,7052,,,*,1,1,VUL,21,18,33,+,26,26,50,13.6,12.6,1,13.6,2.1,1.1,64,E5,66537,"UGC 11718","MCG 4-50-6","CGCG 471-5",,,,,,,,
N,7053,,,*,1,1,PEG,21,21,7.5,+,23,5,7,14.1,13.1,1,13.6,1.4,1.3,27,C,66610,"UGC 11727","MCG 4-50-9","CGCG 471-8","IRAS 21188+2252","2ZW 124","NPM1G +22.0620",,,,,
N,7054,,,*,10,,CYG,21,20,43.5,+,39,10,18,,,,,,,,NF,,,,,,,,,,,,
N,7055,,,*,9,1,CEP,21,19,25.8,+,57,35,25,,,,,4,,,*Grp,,,,,,,,,,,,
N,7056,,,*,1,1,PEG,21,22,7.5,+,18,39,56,13.7,12.9,0.8,12.7,1.5,0.9,57,SBbc,66641,"IC 1382","UGC 11734","MCG 3-54-8","CGCG 449-19","KARA 911",,,,,,
N,7057,,,*,1,1,MIC,21,24,58.5,-,42,27,37,13.7,12.6,1.1,12.8,1.4,1,151,E-S0,66708,"ESO 287-17","MCG -7-44-4","AM 2121-424",,,,,,,,
N,7058,,,*,9,1,CYG,21,21,48.3,+,50,48,28,,,,,10,,,*Grp,,,,,,,,,,,,
N,7059,,,*,1,1,PAV,21,27,21.7,-,60,0,53,12.4,11.9,0.5,13.6,3.3,1.7,98,SBc,66784,"ESO 145-5","IRAS 21236-6013",,,,,,,,,
N,7060,,,*,1,1,MIC,21,25,53.5,-,42,24,39,13.7,12.9,0.8,13.2,2,1.2,120,SBa,66732,"ESO 287-22","MCG -7-44-6","AM 2122-423","IRAS 21226-4237",,,,,,,
N,7061,,,*,1,1,IND,21,27,26.7,-,49,3,48,14.3,13.3,1,13.1,1.2,0.7,137,E4,66785,"ESO 236-13","AM 2123-491",,,,,,,,,
N,7062,,,*,4,,CYG,21,23,27.4,+,46,22,43,,8.3,,,5,,,III1p,,"OCL 205",,,,,,,,,,
N,7063,,,*,4,,CYG,21,24,22,+,36,29,12,,7,,,9,,,III2p,,"OCL 192",,,,,,,,,,
N,7064,,,*,1,1,IND,21,29,3.2,-,52,46,2,13.1,12.5,0.6,13.3,3.8,0.7,91,SBc,66836,"ESO 188-9","IRAS 21255-5259",,,,,,,,,
N,7065,,,*,1,1,AQR,21,26,42.2,-,6,59,41,14.2,13.4,0.8,13,1.1,0.9,25,SBab,66766,"MCG -1-54-17","NPM1G -07.0504",,,,,,,,,
N,7065,A,,,1,1,AQR,21,26,57.8,-,7,1,16,14,13.1,0.9,12.8,1,0.9,6,SBc,66774,"MCG -1-54-18","NPM1G -07.0505","IRAS 21242-0714",,,,,,,,
N,7066,,,*,1,1,PEG,21,26,13.7,+,14,10,59,15,14.2,0.8,13.8,0.9,0.9,,Sb,66747,"UGC 11741","MCG 2-54-25","CGCG 426-54","2ZW 130",,,,,,,
N,7067,,,*,4,1,CYG,21,24,12.3,+,48,0,41,,9.7,,,3,,,II2p,,"OCL 208",,,,,,,,,,
N,7068,,,*,1,1,PEG,21,26,32.3,+,12,11,4,14.9,14,0.9,12.2,0.7,0.3,165,S?,66765,"MCG 2-54-27","CGCG 426-55","KAZ 520","IRAS 21241+1158",,,,,,,
N,7069,,,*,1,1,AQR,21,28,5.8,-,1,38,47,14.4,13.4,1,13.4,1.3,0.8,20,E-S0,66807,"UGC 11747","MCG 0-54-19","CGCG 375-40",,,,,,,,
N,7070,,,*,1,1,GRU,21,30,25.2,-,43,5,12,12.8,12.3,0.5,13.7,2.4,1.9,22,SBc,66869,"ESO 287-28","MCG -7-44-16","AM 2127-431","IRAS 21272-4318",,,,,,,
N,7070,A,,,1,1,GRU,21,31,47,-,42,50,49,13.3,12.3,1,13.3,1.7,1.6,167,S0-a,66909,"ESO 287-34","MCG -7-44-21","AM 2128-34",,,,,,,,
N,7071,,,*,9,1,CYG,21,26,40,+,47,55,22,,,,,4,,,*Grp,,"trapez + chain",,,,,,,,,,
N,7072,,,*,1,1,GRU,21,30,37,-,43,9,9,14.2,13.5,0.7,12.8,0.9,0.7,90,SBcd,66874,"ESO 287-31","MCG -7-44-18","IRAS 21273-4322",,,,,,,,
N,7072,A,,,1,1,GRU,21,30,25.6,-,43,12,8,14.3,13.9,0.4,12.9,0.8,0.6,125,SBc,66870,"ESO 287-29","MCG -7-44-17",,,,,,,,,
N,7073,,,*,1,1,CAP,21,29,26,-,11,29,19,14.3,13.5,0.8,13,0.9,0.8,,Sbc,66847,"MCG -2-54-10","MK 899","IRAS 21267-1142",,,,,,,,
N,7074,,,*,1,1,PEG,21,29,38.8,+,6,40,56,15,14,1,12.2,0.7,0.3,111,C,66850,"CGCG 401-27","2ZW 133","PGC 66854","IRAS 21271+0627",,,,,,,
N,7075,,,*,1,1,GRU,21,31,32.9,-,38,37,5,13.8,12.7,1.1,12.6,1.2,0.9,116,E3,66895,"ESO 343-4","MCG -7-44-20","AM 2128-385",,,,,,,,
N,7076,,,*,3,1,CEP,21,26,24.1,+,62,53,30,14.5,13.5,,,0.93,,,PN,,"PK 101+8.1","Abell 75",,,,,,,,,
N,7077,,,*,1,1,AQR,21,29,59.5,+,2,24,53,14.1,13.1,1,12.4,0.8,0.7,37,E1,66860,"UGC 11755","MCG 0-54-28","MK 900","CGCG 375-47","ARAK 549","NPM1G +02.0497",,,,,
N,7078,,,*,5,1,PEG,21,29,58.3,+,12,10,3,,6.3,,,18,,,IV,,"M 15","GCL 120",,,,,,,,,
N,7079,,,*,1,1,GRU,21,32,35,-,44,4,3,12.5,11.6,0.9,12.6,2,1.2,82,SB0,66934,"ESO 287-36","MCG -7-44-22","AM 2129-441",,,,,,,,
N,7080,,,*,1,1,VUL,21,30,1.9,+,26,43,6,13.1,12.3,0.8,13.4,1.8,1.7,50,SBb,66861,"UGC 11756","MCG 4-50-12","CGCG 471-11","NPM1G +26.0474","IRAS 21278+2629",,,,,,
N,7081,,,*,1,1,AQR,21,31,24.3,+,2,29,28,13.5,12.7,0.8,13.1,1.3,1.3,,Sb,66891,"UGC 11759","MCG 0-54-30","CGCG 375-49","KAZ 526","IRAS 21288+0216",,,,,,
N,7082,,,*,4,,CYG,21,29,17,+,47,7,36,,7.2,,,24,,,IV2p,,"OCL 209",,,,,,,,,,
N,7083,,,*,1,1,IND,21,35,44.6,-,63,54,12,11.9,11.2,0.7,13.5,3.9,2.3,5,Sbc,67023,"ESO 107-36","IRAS 21318-6407",,,,,,,,,
N,7084,,,*,9,,PEG,21,32,33,+,17,30,30,,,,,18,,,*Grp,,OCL?,,,,,,,,,,
N,7085,,,*,1,1,PEG,21,32,25.1,+,6,34,54,15.3,14.5,0.8,14.2,1.2,0.7,147,Sb,66926,"MCG 1-55-1","CGCG 402-2","KARA 919","NPM1G +06.0539",,,,,,,
N,7086,,,*,4,,CYG,21,30,27.5,+,51,36,2,,8.4,,,12,,,II2m,,"OCL 214",,,,,,,,,,
N,7087,,,*,1,1,GRU,21,34,33.4,-,40,49,6,13.7,13,0.7,12.5,1.1,0.6,39,Sab,66988,"ESO 343-8","MCG -7-44-25","AM 2131-410","IRAS 21314-4102",,,,,,,
N,7088,,,*,10,,AQR,21,33,22,-,0,23,0,,,,,,,,NF,,"Baxendell's nebula",,,,,,,,,,
N,7089,,,*,5,1,AQR,21,33,27.2,-,0,49,22,,6.6,,,16,,,II,,"M 2","GCL 121",,,,,,,,,
N,7090,,,*,1,1,IND,21,36,27.7,-,54,33,18,11.3,10.7,0.6,13,7.3,1.2,127,SBc,67045,"ESO 188-12","AM 2133-544","IRAS 21329-5446",,,,,,,,
N,7091,,,*,1,1,GRU,21,34,7.7,-,36,39,14,13.2,12.6,0.6,13.9,2.1,1.7,78,SBd,66972,"IC 5114","MCG -6-47-7","ESO 403-8",,,,,,,,
N,7092,,,*,4,,CYG,21,31,52,+,48,25,30,,4.6,,,31,,,III2p,,"M 39","OCL 211",,,,,,,,,
N,7093,,,*,9,1,CYG,21,34,35.8,+,45,59,31,,,,,6,,,*Grp,,,,,,,,,,,,
N,7094,,,*,3,1,PEG,21,36,53,+,12,47,22,13.6,13.4,,,1.57,,,PN,,"PK 66-28.1",CS=13.6,,,,,,,,,
N,7095,,,*,1,1,OCT,21,52,24.8,-,81,31,53,12.2,11.5,0.7,13.6,4,3.3,,Sc,67546,"ESO 27-1","FAIR 353","IRAS 21457-8145",,,,,,,,
N,7096,,,*,1,1,IND,21,41,19.1,-,63,54,30,12.8,11.9,0.9,13,1.8,1.6,130,Sa,67168,"IC 5121","ESO 107-46","AM 2137-640","IRAS 21373-6408",,,,,,,
N,7096,A,,,8,1,IND,21,38,48.2,-,64,21,1,14.2,13.4,0.8,13.4,2,0.6,102,SBbc,67093,"IC 5120","ESO 107-41","IRAS 21348-6434",,,,,,,,
N,7097,,,*,1,1,GRU,21,40,12.8,-,42,32,21,12.6,11.7,0.9,12.7,1.8,1.2,20,E5,67146,"ESO 287-48","MCG -7-44-29","AM 2137-424",,,,,,,,
N,7097,A,,,1,1,GRU,21,40,37.9,-,42,28,49,15.1,14.3,0.8,13.2,0.6,0.4,134,E3,67160,"ESO 287-49","MCG -7-44-30",,,,,,,,,
N,7098,,,*,1,1,OCT,21,44,16,-,75,6,39,12.2,11.3,0.9,13.7,4,2.6,74,SBa,67266,"ESO 48-5","IRAS 21393-7520",,,,,,,,,
N,7099,,,*,5,1,CAP,21,40,22,-,23,10,43,,6.9,,,12,,,V,,"M 30","GCL 122","ESO 531-SC21",,,,,,,,
N,7100,,,*,9,1,PEG,21,39,6.9,+,8,57,2,,,,,,,,*,,,,,,,,,,,,
N,7101,,,*,1,1,PEG,21,39,34.5,+,8,52,38,14.5,13.5,1,11.8,0.5,0.5,,C,67118,"MCG 1-55-7","CGCG 402-12","NPM1G +08.0499",,,,,,,,
N,7102,,,*,1,1,PEG,21,39,44.5,+,6,17,9,14.5,13.5,1,14,1.6,0.9,153,SBb,67120,"UGC 11786","MCG 1-55-8","CGCG 402-13","IRAS 21372+0603",,,,,,,
N,7103,,,*,1,1,CAP,21,39,51.3,-,22,28,24,15.2,14.2,1,14.7,1.4,1.2,63,E1,67124,"ESO 531-15","NPM1G -22.0349","AM 2137-225",,,,,,,,
N,7104,,,*,1,1,CAP,21,40,3.2,-,22,25,28,15.2,14.2,1,13.7,0.7,0.6,51,E1,67137,"ESO 531-18","NPM1G -22.0351","AM 2137-225",,,,,,,,
N,7105,,,*,1,1,CAP,21,41,41.3,-,10,38,6,14.3,13.3,1,12.4,1,0.5,130,S0,67181,"MCG -2-55-1",,,,,,,,,,
N,7106,,,*,1,1,IND,21,42,36.5,-,52,41,57,13.9,13.4,0.5,13.8,1.7,1,81,SBc,67215,"ESO 188-17","AM 2139-525",,,,,,,,,
N,7107,,,*,1,1,GRU,21,42,26.5,-,44,47,31,13.2,12.6,0.6,13.7,2.1,1.5,128,SBdm,67209,"ESO 287-52","AM 2139-450","IRAS 21392-4501",,,,,,,,
N,7108,,,*,1,1,AQR,21,41,53.7,-,6,42,31,15.1,14.1,1,14.4,1.4,0.9,35,E?,67189,"NGC 7111","MCG -1-55-2",,,,,,,,,
N,7109,,,*,1,1,PSA,21,41,58.5,-,34,26,46,14.3,13.3,1,12.6,0.7,0.7,,E0,67192,"ESO 403-15","MCG -6-47-11","VV 376",,,,,,,,
N,7110,,,*,1,1,PSA,21,42,12,-,34,9,46,14,13.2,0.8,12.7,1.3,0.6,76,SBb,67199,"ESO 403-16","MCG -6-47-12",,,,,,,,,
N,7111,,,*,7,1,AQR,21,41,53.7,-,6,42,31,15.1,14.1,1,14.4,1.4,0.9,35,E?,67189,"NGC 7108","MCG -1-55-2",,,,,,,,,
N,7112,,,*,7,1,PEG,21,42,26.5,+,12,34,9,15.2,14.2,1,15,1.4,1.4,,E0,67208,"NGC 7113","MCG 2-55-9","CGCG 427-16","KCPG 558B",,,,,,,
N,7113,,,*,1,1,PEG,21,42,26.5,+,12,34,9,15.2,14.2,1,15,1.4,1.4,,E0,67208,"NGC 7112","MCG 2-55-9","CGCG 427-16","KCPG 558B",,,,,,,
N,7114,,,*,9,1,CYG,21,41,44,+,42,50,31,,,,,,,,*,,"Nova Cygni 1876 = Q Cyg",,,,,,,,,,
N,7115,,,*,1,1,PSA,21,43,39.2,-,25,21,4,14.2,13.4,0.8,13.2,1.7,0.4,66,Sb,67248,"ESO 531-25","MCG -4-51-11","VV 800","IRAS 21407-2535",,,,,,,
N,7116,,,*,1,1,CYG,21,42,40.4,+,28,56,48,14.2,13.4,0.8,12.4,1.1,0.4,105,Sbc,67218,"UGC 11796","MCG 5-51-1","CGCG 493-5",,,,,,,,
N,7117,,,*,1,1,GRU,21,45,47,-,48,25,16,13.8,12.8,1,12.9,1.4,0.8,27,E-S0,67303,"ESO 236-40","AM 2142-483",,,,,,,,,
N,7118,,,*,1,1,GRU,21,46,9.8,-,48,21,12,13.5,12.6,0.9,13,1.4,1.1,50,E-S0,67318,"ESO 236-45","AM 2142-483",,,,,,,,,
N,7119,,1,*,1,1,GRU,21,46,15.7,-,46,30,56,13.6,12.8,0.8,12.7,1.2,0.9,130,SBbc,67325,"NGC 7119A","ESO 288-2","AM 2143-464",,,,,,,,
N,7119,,2,,1,1,GRU,21,46,14.9,-,46,31,11,13.7,13,0.7,11,0.6,0.3,22,Sc,67322,"NGC 7119B","ESO 288-1","AM 2143-464","IRAS 21430-4644",,,,,,,
N,7119,A,,,7,1,GRU,21,46,15.7,-,46,30,56,13.6,12.8,0.8,12.7,1.2,0.9,130,SBbc,67325,"NGC 7119-1","ESO 288-2","AM 2143-464",,,,,,,,
N,7119,B,,,7,1,GRU,21,46,14.9,-,46,31,11,13.7,13,0.7,11,0.6,0.3,22,Sc,67322,"NGC 7119-2","ESO 288-1","AM 2143-464","IRAS 21430-4644",,,,,,,
N,7120,,,*,1,1,AQR,21,44,33.2,-,6,31,23,14.8,14,0.8,12.6,0.8,0.4,137,Sb,67273,"MCG -1-55-6","IRAS 21419-0645",,,,,,,,,
N,7121,,,*,1,1,AQR,21,44,52.6,-,3,37,11,14.2,13.4,0.8,12.6,1.1,0.6,12,Sbc,67287,"MCG -1-55-8","IRAS 21422-0351",,,,,,,,,
N,7122,,,*,9,1,CAP,21,45,47.8,-,8,49,47,,,,,,,,*2,,,,,,,,,,,,
N,7123,,,*,1,1,IND,21,50,46.4,-,70,20,2,12.6,12.2,0.4,13.4,3,1.1,146,Sa,67466,"ESO 75-27",,,,,,,,,,
N,7124,,,*,1,1,IND,21,48,5.3,-,50,33,56,13.2,12.3,0.9,13.7,2.8,1.1,143,SBbc,67375,"ESO 237-2","ESO 236-49","AM 2144-504","IRAS 21447-5047",,,,,,,
N,7125,,,*,1,1,IND,21,49,16.2,-,60,42,45,12.8,12.4,0.4,14.3,3,2.1,110,SBc,67417,"ESO 145-17","AM 2145-605","IRAS 21456-6056",,,,,,,,
N,7126,,,*,1,1,IND,21,49,18.3,-,60,36,34,12.9,12.2,0.7,13.5,2.8,1.3,71,Sc,67418,"ESO 145-18","AM 2145-605","IRAS 21456-6050",,,,,,,,
N,7127,,,*,4,1,CYG,21,43,52.9,+,54,35,46,,,,,6,,,IV1p,,"OCL 219",,,,,,,,,,
N,7128,,,*,4,,CYG,21,43,57.7,+,53,42,55,,9.7,,,4,,,II3m,,"OCL 218",,,,,,,,,,
N,7129,,,*,4,,CEP,21,42,58.9,+,66,6,47,11.5,,,,7,7,,OCL+RN,,"OCL 240","LBN 497",,,,,,,,,
N,7130,,,*,1,1,PSA,21,48,19.3,-,34,57,10,13,12.1,0.9,12.9,1.6,1.5,105,Sa,67387,"IC 5135","ESO 403-32","MCG -6-47-15","AM 2145-351","IRAS 21453-3511",,,,,,
N,7131,,,*,1,1,CAP,21,47,36,-,13,10,56,14.9,13.9,1,14.4,1.7,1,115,S0,67359,"MCG -2-55-2","NPM1G -13.0540",,,,,,,,,
N,7132,,,*,1,1,PEG,21,47,16.4,+,10,14,29,14.9,14.2,0.7,13.8,1.1,0.7,114,Sc,67349,"MCG 2-55-13","CGCG 427-24",,,,,,,,,
N,7133,,,*,10,,CEP,21,44,26.6,+,66,10,6,,,,,,,,NF,,,,,,,,,,,,
N,7134,,,*,9,1,CAP,21,48,56,-,12,58,13,,,,,,,,*Grp,,,,,,,,,,,,
N,7135,,,*,1,1,PSA,21,49,46,-,34,52,34,12.7,11.7,1,13.5,2.1,1.8,47,E-S0,67425,"ESO 403-35","MCG -6-48-1","AM 2146-350",,,,,,,,
N,7136,,,*,9,1,CAP,21,49,43.3,-,11,47,34,,,,,,,,*2,,,,,,,,,,,,
N,7137,,,*,1,1,PEG,21,48,13,+,22,9,35,13.1,12.4,0.7,13.2,1.6,1.4,36,SBc,67379,"UGC 11815","MCG 4-51-5","CGCG 472-8",,,,,,,,
N,7138,,,*,1,1,PEG,21,49,1,+,12,30,50,15.1,14.2,0.9,13.5,1.2,0.5,177,SBa,67406,"UGC 11817","MCG 2-55-14","CGCG 427-25","KARA 932",,,,,,,
N,7139,,,*,3,1,CEP,21,46,8.4,+,63,47,32,13,13.3,,,1.28,,,PN,,"PK 104+7.1",CS=18.1,,,,,,,,,
N,7140,,,*,1,1,IND,21,52,15.1,-,55,34,11,12.2,11.5,0.7,14.1,4.1,3,18,SBbc,67532,"NGC 7141","ESO 189-7","FAIR 354","AM 2148-554","IRAS 21488-5548",,,,,,
N,7141,,,*,7,1,IND,21,52,15.1,-,55,34,11,12.2,11.5,0.7,14.1,4.1,3,18,SBbc,67532,"NGC 7140","ESO 189-7","FAIR 354","AM 2148-554","IRAS 21488-5548",,,,,,
N,7142,,,*,4,,CEP,21,45,9.4,+,65,46,28,,9.3,,,12,,,II2r,,"OCL 241",,,,,,,,,,
N,7143,,,*,9,1,CYG,21,48,53.9,+,29,57,26,,,,,,,,*2,,,,,,,,,,,,
N,7144,,,*,1,1,GRU,21,52,42.6,-,48,15,17,11.7,10.8,0.9,13.6,3.7,3.6,,E0,67557,"ESO 237-11",,,,,,,,,,
N,7145,,,*,1,1,GRU,21,53,20.5,-,47,52,57,12,11.2,0.8,13.1,2.5,2.3,173,E1,67583,"ESO 237-13",,,,,,,,,,
N,7146,,,*,1,1,PEG,21,51,47.4,+,3,1,2,15.1,14.3,0.8,13.4,1,0.6,80,SBab,67508,"MCG 0-55-24","CGCG 376-44",,,,,,,,,
N,7147,,,*,1,1,PEG,21,51,58.3,+,3,4,20,14.4,13.5,0.9,13.3,1,0.9,5,SB0-a,67518,"MCG 0-55-25","CGCG 376-45","NPM1G +02.0511",,,,,,,,
N,7148,,,*,9,1,PEG,21,52,8.4,+,3,20,31,,,,,,,,*2,,,,,,,,,,,,
N,7149,,,*,1,1,PEG,21,52,11.6,+,3,18,6,14.2,13.2,1,13.4,1.3,0.9,25,E3,67524,"UGC 11835","MCG 0-55-26","CGCG 376-47","NPM1G +03.0571",,,,,,,
N,7150,,,*,9,1,CYG,21,50,23,+,49,45,22,,,,,,,,*Grp,,"""horseshoe""",,,,,,,,,,
N,7151,,,*,1,1,IND,21,55,4,-,50,39,29,13.4,12.7,0.7,13.9,2.9,1.1,75,SBc,67634,"ESO 237-15",,,,,,,,,,
N,7152,,,*,1,1,PSA,21,53,59,-,29,17,21,14.4,13.6,0.8,13.1,1.2,0.6,17,SBb,67601,"ESO 466-13","MCG -5-51-20",,,,,,,,,
N,7153,,,*,1,1,PSA,21,54,35.3,-,29,3,50,14,13.2,0.8,12.5,1.9,0.3,68,Sb,67624,"ESO 466-16","MCG -5-51-22",,,,,,,,,
N,7154,,,*,1,1,PSA,21,55,21.1,-,34,48,50,12.9,12.4,0.5,13.6,2.2,1.8,102,SBm,67641,"ESO 404-8","MCG -6-48-5","IRAS 21523-3503",,,,,,,,
N,7155,,,*,1,1,IND,21,56,9.8,-,49,31,19,13.1,12.2,0.9,13.5,2.3,2,4,SB0,67663,"IC 5143","ESO 237-16","FAIR 991",,,,,,,,
N,7156,,,*,1,1,PEG,21,54,33.5,+,2,56,32,13.1,12.5,0.6,13.3,1.7,1.4,96,SBc,67622,"UGC 11843","MCG 0-55-29","CGCG 376-53","KARA 935","IRAS 21520+0242",,,,,,
N,7157,,,*,1,1,PSA,21,56,56.7,-,25,21,3,14.9,14,0.9,13.2,1.1,0.5,5,SBa,67693,"ESO 532-3","MCG -4-51-15","AM 2154-253",,,,,,,,
N,7158,,,*,9,1,CAP,21,57,28,-,11,35,31,,,,,,,,*3,,,,,,,,,,,,
N,7159,,,*,1,1,PEG,21,56,25.6,+,13,33,47,15.3,14.3,1,12.8,0.6,0.5,168,E2,67674,"CGCG 428-3",,,,,,,,,,
N,7160,,,*,4,,CEP,21,53,40.2,+,62,36,12,,6.1,,,5,,,II3p,,"OCL 236",,,,,,,,,,
N,7161,,,*,9,1,PEG,21,56,57.9,+,2,55,0,,,,,,,,*2,,,,,,,,,,,,
N,7162,,,*,1,1,GRU,21,59,38.8,-,43,18,16,13.3,12.7,0.6,13.7,2.8,1,10,Sc,67795,"ESO 288-26","MCG -7-45-3","AM 2156-433","IRAS 21565-4332",,,,,,,
N,7162,A,,,1,1,GRU,22,0,35.7,-,43,8,30,13.3,12.5,0.8,14.3,2.6,2.2,70,SBm,67818,"ESO 288-28","MCG -7-45-5","AM 2157-432",,,,,,,,
N,7163,,,*,1,1,PSA,21,59,20.3,-,31,53,1,14.5,13.3,1.2,13.9,1.9,1.1,101,SBab,67785,"ESO 466-30","MCG -5-51-35","IRAS 21564-3207",,,,,,,,
N,7164,,1,*,1,1,AQR,21,56,23.5,+,1,21,52,15.1,14.2,0.9,13.6,0.7,0.5,118,S0-a,67673,"CGCG 377-6","NPM1G +01.0536",,,,,,,,,
N,7164,,2,,1,1,AQR,21,56,24.5,+,1,21,46,16,15.2,0.8,12,0.3,0.2,90,S,67673,"CGCG 377-6",,,,,,,,,,
N,7165,,,*,1,1,AQR,21,59,26.1,-,16,30,46,14.5,13.7,0.8,13.2,0.9,0.8,67,Sab,67788,"MCG -3-56-2","IRAS 21567-1645",,,,,,,,,
N,7166,,,*,1,1,GRU,22,0,32.7,-,43,23,24,12.9,11.9,1,12.6,2.4,0.9,14,E-S0,67817,"ESO 288-27","MCG -7-45-4","AM 2157-433",,,,,,,,
N,7167,,,*,1,1,AQR,22,0,30.8,-,24,37,59,13.2,12.5,0.7,13.4,1.7,1.3,145,SBc,67816,"ESO 532-9","MCG -4-52-1","AM 2157-245","IRAS 21576-2452",,,,,,,
N,7168,,,*,1,1,IND,22,2,7.3,-,51,44,36,12.9,11.9,1,13.2,1.9,1.4,68,E3,67882,"ESO 237-26","AM 2158-515",,,,,,,,,
N,7169,,,*,1,1,GRU,22,2,48.7,-,47,41,51,14.6,13.6,1,12.7,1,0.5,78,E/SB0,67913,"ESO 237-28",,,,,,,,,,
N,7170,,,*,1,1,AQR,22,1,26.3,-,5,25,56,14.8,13.8,1,13.6,1.2,0.8,165,E-S0,67848,,,,,,,,,,,
N,7171,,,*,1,1,AQR,22,1,1.9,-,13,16,11,12.9,12.2,0.7,13.5,2.6,1.5,125,SBb,67839,"MCG -2-56-5","IRAS 21583-1330",,,,,,,,,
N,7172,,,*,1,1,PSA,22,2,1.7,-,31,52,12,12.9,11.9,1,13.1,2.4,1.3,100,Sa,67874,"ESO 466-38","MCG -5-52-7","HCG 90A","AM 2159-320","IRAS 21591-3206",,,,,,
N,7173,,,*,1,1,PSA,22,2,3.1,-,31,58,23,13,12,1,12,1.2,0.9,143,E3,67878,"ESO 466-39","MCG -5-52-8","UGCA 422","VV 698","HCG 90C","AM 2159-321",,,,,
N,7174,,,*,1,1,PSA,22,2,5.9,-,31,59,33,14.2,13.3,0.9,14.3,2.3,1.2,88,Sab,67881,"ESO 466-40","MCG -5-52-10","VV 698","IRAS 21592-3214","HCG 90D","AM 2159-321",,,,,
N,7175,,,*,9,1,CYG,21,58,50,+,54,31,30,,,,,20,,,*Grp,,,,,,,,,,,,
N,7176,,,*,1,1,PSA,22,2,8.2,-,31,59,26,12.5,11.4,1.1,11,0.8,0.8,,E0,67883,"ESO 466-41","MCG -5-52-11","UGCA 423","VV 698","HCG 90B",,,,,,
N,7177,,,*,1,1,PEG,22,0,41.2,+,17,44,14,12,11.2,0.8,13,3.2,2.1,93,SBb,67823,"UGC 11872","MCG 3-56-3","CGCG 451-2",,,,,,,,
N,7178,,,*,1,1,PSA,22,2,25.1,-,35,47,27,14.9,14.1,0.8,13.4,1.1,0.5,172,SBb,67898,"ESO 404-22","MCG -6-48-16",,,,,,,,,
N,7179,,,*,1,1,IND,22,4,49,-,64,2,49,13.3,12.8,0.5,13.2,2,0.8,48,SBbc,67995,"ESO 108-11",,,,,,,,,,
N,7180,,,*,1,1,AQR,22,2,18.5,-,20,32,52,13.6,12.6,1,12.6,1.5,0.7,68,S0,67890,"ESO 601-6","MCG -4-52-8",,,,,,,,,
N,7181,,,*,1,1,AQR,22,1,43.4,-,1,57,36,15,14,1,13.7,1,0.8,95,S0,67859,"CGCG 377-14","NPM1G -02.0476",,,,,,,,,
N,7182,,,*,1,1,AQR,22,1,51.6,-,2,11,46,15.3,14.4,0.9,13.2,0.9,0.4,71,S0-a,67864,"MCG 0-56-6","CGCG 377-15","NPM1G -02.0477",,,,,,,,
N,7183,,,*,1,1,AQR,22,2,21.2,-,18,54,56,12.9,12,0.9,13.4,3.8,1.1,77,S0-a,67892,"ESO 601-8","MCG -3-56-4","IRAS 21596-1909",,,,,,,,
N,7184,,,*,1,1,AQR,22,2,39.9,-,20,48,45,11.7,10.9,0.8,13.1,5.9,1.3,62,SBc,67904,"ESO 601-9","MCG -4-52-9","UGCA 425","IRAS 21599-2103",,,,,,,
N,7185,,,*,1,1,AQR,22,2,56.6,-,20,28,17,13.4,12.6,0.8,13.8,2.3,1.5,15,E/SB0,67919,"ESO 601-10","MCG -4-52-11",,,,,,,,,
N,7186,,,*,9,1,PEG,22,1,5,+,35,4,42,,,,,,,,*Grp,,,,,,,,,,,,
N,7187,,,*,1,1,PSA,22,2,44.4,-,32,48,12,13.5,12.5,1,13,1.3,1.2,171,S0,67909,"ESO 404-24","MCG -6-48-18","AM 2159-330",,,,,,,,
N,7188,,,*,1,1,AQR,22,3,29,-,20,19,3,14,13.2,0.8,13.3,1.6,0.8,44,SBbc,67943,"ESO 601-11","MCG -4-52-12",,,,,,,,,
N,7189,,,*,1,1,AQR,22,3,15.9,+,0,34,17,14.3,13.5,0.8,13,1,0.7,115,SBb,67934,"UGC 11882","MCG 0-56-7","CGCG 377-17","IRAS 22007+0019",,,,,,,
N,7190,,,*,1,1,PEG,22,3,6.6,+,11,11,59,14.7,13.8,0.9,12.9,0.9,0.5,66,S0-a,67928,"UGC 11885","CGCG 428-19","NPM1G +10.0537",,,,,,,,
N,7191,,,*,1,1,IND,22,6,51.2,-,64,38,1,13.6,12.9,0.7,12.7,1.6,0.6,136,SBc,68059,"ESO 108-13","IRAS 22031-6452",,,,,,,,,
N,7192,,,*,1,1,IND,22,6,49.9,-,64,18,58,12.2,11.2,1,12.7,1.9,1.8,27,E1,68057,"ESO 108-12",,,,,,,,,,
N,7193,,,*,9,1,PEG,22,3,3.8,+,10,48,8,,,,,5,5,,*Grp,,,,,,,,,,,,
